len;Скорость;Широта;Долгота;Высота;X Rotation;Y Rotation;Вес мгновенный;Уровень топлива, литры;Уровень топлива, проценты;путь;ДВС.Расход топлива;Ускорение по оси X;Ускорение по оси Y;Ускорение по оси Z;Статус самосвала;Самосвал;Модель самосвала;Грузоподъемность;Обороты двигателя;Расчетный выходной крутящий момент двигателя (в процентах от эталонного);Текущая нагрузка двигателя;Педаль процент нажатия;Давление в левой передней шине;Температура в левой передней шине;Давление в правой передней шине;Температура в правой передней шине;Давление в левой задней внешней шине;Температура в левой задней внешней шине;Давление в левой задней внутренней шине;Температура в левой задней внутренней шине;Давление в правой задней внутренней шине;Температура в правой задней внутренней шине;Давление в правой задней внешней шине;Температура в правой задней внешней шине;folder;border_lists;время рейса;Расход топлива_средний;Расход топлива;Давление левый передний цилиндр;Давление правый передний цилиндр;Давление левый задний цилиндр;Давление правый задний цилиндр;Продольный наклон;Поперечный наклон;azimut;Давление левый передний цилиндр_;Давление правый передний цилиндр_;Давление левый задний цилиндр_;Давление правый задний цилиндр_;point;уровень давления впереди,МПа;уровень давления сзади,МПа;nom_hole;рекомендованная скорость_turns;Поворот влево;Поворот вправо;centr;radius;подъем;спуск;incline;рекомендованная скорость_min;рекомендованная скорость_max;new_slope;incline_;indicator_slope;mean_slope;shtraf
2706.0;31.0;60.65305016666667;59.7190325;457.1;77.93147253530267;-4.368498314606483;99.0;;93.2;8.650329118550292;;0.0814208984375;1.0281982421875;0.204345703125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.6;6.8;9.3;6.7;3.4205169215115703;7.702257532518362;0.6340332553665615;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.4205169215115703;up;4;0.01;42.96940479270709
2715.0;31.0;60.65309533333333;59.71915783333333;457.0;81.44819834741514;-2.9265732210834696;99.0;;93.2;8.48756076837346;;0.053955078125;1.04052734375;0.140869140625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.6;7.9;9.3;6.3;3.3404616870134207;6.590087198644813;0.6026188202268982;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.3404616870134207;up;4;0.01;42.96940479270709
2723.0;31.0;60.65313916666667;59.71928783333333;456.8;83.54275842201466;0.5720342523201631;99.0;;92.8;8.608993085625464;;-0.0052490234375;1.0869140625;0.10888671875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.7;7.9;8.5;6.3;3.001356418156499;6.01500705000571;0.5893699636399696;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.001356418156499;up;4;0.01;42.96940479270709
2732.0;31.0;60.65318116666667;59.719416;456.8;83.82715380014271;-2.5205519774414142;99.0;;93.2;8.411641039088957;;0.042236328125;0.954833984375;0.09423828125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.7;7.9;8.1;6.7;2.773609976559736;5.869955925596071;0.6169850019485462;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.773609976559736;up;4;0.01;42.96940479270709
2740.0;31.0;60.65322566666666;59.719544;456.7;86.08669586934187;-1.6602406718202385;99.0;;93.2;8.562029984731186;;0.0323486328125;1.077880859375;0.0167236328125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.0;7.2;7.7;6.7;1.8902317056926607;4.824964965874403;0.662629192090917;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;1.8902317056926607;up;4;0.01;42.96940479270709
2749.0;31.0;60.65327283333333;59.71966733333333;456.9;84.83668625817387;-2.7967735616425813;99.0;;93.2;8.535004493222647;;0.0479736328125;0.9764404296875;0.0748291015625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.0;6.7;7.7;7.1;1.2300440367223184;4.07463859974916;0.6971256996043661;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;5;0.01;42.96940479270709
2757.0;31.0;60.65332283333333;59.719789166666665;456.6;80.1647598163982;-4.624601785613956;99.0;;92.8;8.669673922353828;;0.08642578125;1.067626953125;0.1533203125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.6;8.4;7.6;7.1;1.4739908367427994;4.295983581577828;0.7498515289890574;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;42.96940479270709
2766.0;32.0;60.65337783333333;59.719909666666666;457.0;82.92357867897638;-1.516033387673508;99.0;;92.8;8.983728718239778;;0.03466796875;1.014404296875;-0.0640869140625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.0;8.4;7.2;6.8;1.6764955044584255;3.713355756167541;0.7079937228484491;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;5;0.01;42.96940479270709
2775.0;32.0;60.6534265;59.720025666666665;457.1;82.54072391457106;-1.3363820698419588;99.0;;92.8;8.330854116113208;;0.0274658203125;0.995849609375;0.120849609375;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.0;7.9;7.4;7.1;1.284038889667026;3.228503153730823;0.7705146888598342;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;flat;0.0;33.0;1.6;flat;5;0.01;42.96940479270709
2783.0;33.0;60.653482;59.720142333333335;456.8;85.6489135516764;-3.9045274456968992;99.0;;92.8;8.870496453827892;;0.07470703125;1.097900390625;-0.0301513671875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.4;7.6;7.4;7.4;2.467616506435693;2.480440511089222;0.7829254504759158;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.467616506435693;flat;6;0.01;42.96940479270709
2793.0;35.0;60.65354133333334;59.720264;456.2;84.82001317442078;1.1460358428423845;99.0;;92.8;9.36416935848322;;-0.0185546875;0.981689453125;0.0440673828125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.4;7.5;8.5;7.4;2.460263112841965;2.7447239353318182;0.7653459324227815;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.460263112841965;up;6;0.01;42.96940479270709
2803.0;36.0;60.65360183333333;59.7203925;455.3;85.81748118996109;-3.0537196756185487;99.0;;92.8;9.721537617607806;;0.0540771484375;1.0150146484375;0.0484619140625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.8;7.0;8.5;6.3;2.5626888589938477;3.4265194646541066;0.7367500632530881;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.5626888589938477;up;6;0.01;42.96940479270709
2813.0;36.0;60.653662;59.720527833333335;455.1;76.18811150506001;3.578730261398348;99.0;;92.8;9.968744502213685;;-0.0655517578125;0.952880859375;0.219970703125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.1;7.0;8.4;7.2;3.3749827484971764;3.4079164794174535;0.7483968490093083;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.3749827484971764;up;6;0.01;42.96940479270709
2823.0;36.0;60.6537245;59.72066516666667;455.3;82.47614130029417;-3.7818555549496367;99.0;;92.8;10.224765522587424;;0.071533203125;1.1009521484375;0.106689453125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.7;7.6;7.6;7.2;2.835761411345791;3.896430618942917;0.7486467567297218;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.835761411345791;up;6;0.01;42.96940479270709
2833.0;36.0;60.6537865;59.72080133333333;455.1;79.32359364535853;-4.960775984715885;99.0;;92.8;10.140238658044337;;0.09375;1.0458984375;0.1419677734375;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.6;7.7;8.1;7.0;2.8825455158606736;3.9479610119717936;0.7364507627646683;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.8825455158606736;up;6;0.01;42.96940479270709
2843.0;36.0;60.653848333333336;59.7209405;455.9;80.54728695624128;-7.065710907907694;99.0;;92.8;10.24826907683827;;0.11962890625;0.9591064453125;-0.0533447265625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.6;7.7;8.1;7.0;2.9917735754012877;4.312557437456199;0.7513229228594229;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.9917735754012877;up;6;0.01;42.96940479270709
2853.0;36.0;60.65391066666667;59.72107666666667;455.8;79.06891646868212;-9.45111333772185;99.0;;92.8;10.165510972705974;;0.1588134765625;0.974853515625;0.0606689453125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.4;8.4;7.7;7.0;3.204457417169114;5.46763611770659;0.7747948304383654;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.204457417169114;up;6;0.01;42.96940479270709
2863.0;36.0;60.653974;59.72120866666667;455.8;80.99762217622533;-2.928495808622776;99.0;;92.8;10.07814262483861;;0.04150390625;1.0185546875;-0.05712890625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.4;8.4;7.7;6.2;3.6353105353320667;5.120569540182538;0.7947549662342525;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;1;0;up;0.0;0.0;3.6353105353320667;up;6;5.08488482577297;46.06576064826784
2873.0;35.0;60.654037;59.72133483333333;455.5;87.18110599136295;-0.8790806764345471;99.0;;92.4;9.826722698245899;;0.01611328125;1.0384521484375;0.0216064453125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.1;8.3;8.3;6.3;3.797557082416615;4.926422119478211;0.800193414370172;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;1;0;up;0.0;0.0;3.797557082416615;up;6;0.01;46.06576064826784
2883.0;34.0;60.65409833333333;59.721456333333336;455.1;70.71502350649794;-1.8886583092350424;99.0;;92.4;9.516103733849738;;0.039306640625;1.0679931640625;0.3726806640625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.5;8.3;8.3;7.2;3.863859064010073;4.365039730100262;0.8403582269470657;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;1;0;up;0.0;0.0;3.863859064010073;up;6;0.01;46.06576064826784
2892.0;34.0;60.654162166666666;59.721573;454.9;85.17043477570942;-2.3081255306361803;99.0;;92.4;9.53979081444196;;0.045166015625;1.1171875;0.0753173828125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.5;9.1;7.9;7.2;3.7899402095070833;3.6624761152992376;0.8959106415821462;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;1;0;up;0.0;0.0;3.7899402095070833;up;6;0.01;46.06576064826784
2912.0;34.0;60.654297;59.72179316666666;454.8;81.92895842057547;2.662373798549996;99.0;;92.4;19.224216044669017;;-0.0491943359375;1.04345703125;0.1302490234375;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.4;7.6;7.1;8.3;4.219284983742023;3.900763587125553;0.9779379444517123;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;4.219284983742023;up;6;0.01;46.06576064826784
2921.0;34.0;60.65436416666667;59.7218855;454.2;82.95328627534002;-6.73537629618478;99.0;;92.4;9.015634382611646;;0.1265869140625;1.0810546875;-0.0201416015625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.5;7.9;7.1;8.3;4.19757217508904;3.8568384426260978;0.9956052094960028;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;33.0;0.0;4.19757217508904;up;6;0.01;46.06576064826784
2930.0;34.0;60.65443333333333;59.721977;453.8;74.54919947254729;-7.591046067088985;99.0;;92.4;9.176306589468298;;0.1416015625;1.02099609375;0.1151123046875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.5;7.9;8.8;7.1;3.7866858329606425;4.069719899618274;1.0158104121565992;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.7866858329606425;up;6;0.01;46.06576064826784
2940.0;34.0;60.65451066666667;59.72207483333333;454.3;81.05324860266096;-1.6979895547568638;99.0;;92.4;10.129165067735606;;0.0306396484375;1.027099609375;0.157958984375;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.7;7.5;8.8;6.2;3.4214403661058364;4.526290427950437;1.040100257149773;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.4214403661058364;up;6;0.01;46.06576064826784
2950.0;34.0;60.65459;59.72216983333333;455.0;77.62018950396498;-12.030543023702174;99.0;;92.4;10.239954327799024;;0.2274169921875;1.026123046875;-0.0537109375;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.9;8.0;8.5;7.1;3.5298379158189426;4.356443403094296;1.0524693105231422;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.5298379158189426;up;6;0.01;46.06576064826784
2960.0;34.0;60.654667333333336;59.72225983333333;455.2;85.06969433440273;1.5215859639257323;99.0;;92.4;9.91062450850765;;-0.0223388671875;0.9429931640625;0.0478515625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.0;8.0;7.7;6.4;3.6694790168055706;3.316000267219311;1.065647934964991;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.6694790168055706;up;6;0.01;46.06576064826784
2970.0;35.0;60.6547465;59.72234916666667;455.3;82.15339833276379;-3.1456174489971724;99.0;;92.0;10.070756087900312;;0.062255859375;1.111328125;-0.066650390625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.3;7.9;7.9;6.6;3.591905291709651;2.4375545471152362;1.0433022383593562;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.591905291709651;up;6;0.01;46.06576064826784
2980.0;36.0;60.65482333333333;59.7224405;455.3;84.66173956577745;-4.1883823153395285;99.0;;92.0;9.898716690777754;;0.0716552734375;0.989501953125;-0.0408935546875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.3;7.9;8.1;6.6;3.413328709859618;1.3564396134264463;1.0424050400474005;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;3.413328709859618;up;6;0.01;46.06576064826784
2990.0;37.0;60.654902666666665;59.722535;455.2;73.31678710379953;-0.394247911783749;99.0;;92.0;10.226149897658276;;0.0074462890625;1.0687255859375;0.321044921875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.5;7.9;8.7;5.4;2.9884822060314704;1.471745639399923;1.028570912328596;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.9884822060314704;up;6;0.01;46.06576064826784
3001.0;37.0;60.65498333333333;59.722634166666666;454.5;80.46942174970428;-5.334134559321262;99.0;;92.0;10.483682761112071;;0.1041259765625;1.1072998046875;0.1070556640625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.8;7.6;8.8;5.0;2.0360621988098053;1.621689201175554;1.00398730245777;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;up;0.0;0.0;2.0360621988098053;up;6;0.01;46.06576064826784
3011.0;38.0;60.65506366666666;59.7227385;454.0;84.58920322931321;-0.8574844618246965;99.0;;92.0;10.600550168554498;;0.0208740234375;1.0242919921875;0.05908203125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;10.0;7.6;8.8;5.5;0.9677280527822426;2.288204302565483;0.9498292735015751;10.584999999999999;7.3;7.6;7.6;point_30%;7.3;7.6;12;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;up;7;0.01;46.06576064826784
3022.0;39.0;60.65514233333333;59.72285333333333;453.7;82.33384407276289;2.045002768681169;99.0;;92.0;10.76738321603808;;-0.0390625;0.98291015625;-0.04150390625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.5;7.7;8.5;6.2;0.2547160155426203;3.5454536661411273;0.9171007204801886;10.584999999999999;7.3;7.6;7.6;point_30%;7.3;7.6;12;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;46.06576064826784
3033.0;40.0;60.655220166666666;59.722975;453.2;80.56379449231176;3.433755000054982;99.0;;92.0;10.914667745031856;;-0.0638427734375;1.032470703125;-0.0205078125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.3;8.4;10.1;5.3;-0.510198280211211;3.4399473693033302;0.8878887874341842;7.3;7.3;11.02;7.6;point_30%;7.3;7.6;12;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;46.06576064826784
3044.0;40.0;60.65529466666667;59.723098666666665;452.3;85.38276866741688;-3.356537266491452;99.0;;92.0;10.690999656600992;;0.06201171875;1.05712890625;-0.0303955078125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.2;8.4;10.1;5.3;-1.2957977131815102;4.285212796725631;0.8681333679780773;7.3;7.3;11.02;7.6;point_30%;7.3;7.6;12;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;46.06576064826784
3055.0;42.0;60.6553725;59.72323316666667;452.0;83.37895335269276;0.1691304763420114;99.0;;92.0;11.354015591870926;;-0.005859375;1.0042724609375;0.09912109375;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.2;7.5;9.6;6.8;-1.2285705520364611;4.377716076063649;0.8373670034024845;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;46.06576064826784
3066.0;42.0;60.655449;59.72337383333333;451.5;83.71733431423468;1.051274948891705;99.0;;92.0;11.463571188793589;;-0.0194091796875;1.0465087890625;0.076171875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.8;8.3;7.7;8.0;-1.109352215019468;5.143023181123871;0.8516111216848145;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;4.687604217392421;47.393510968896706
3078.0;41.0;60.655527166666666;59.7235135;451.6;72.95289272077014;7.552948134998322;99.0;;92.0;11.566043601336133;;-0.1639404296875;1.142333984375;0.2939453125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;7.9;10.2;7.4;8.3;-1.3995020356244554;5.178155097325686;0.9223826748843037;7.3;10.584999999999999;7.6;7.6;point_30%;7.3;7.6;13;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;47.393510968896706
3090.0;41.0;60.65561383333333;59.7236475;452.1;80.34617900955566;-3.745982103945312;99.0;;92.0;12.10456906349456;;0.0626220703125;1.04248046875;0.1317138671875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.8;10.2;7.4;8.3;-1.0393759283475814;4.737143723766419;0.9300014627491365;10.584999999999999;10.584999999999999;7.6;7.6;point_30%;7.3;7.6;13;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;47.393510968896706
3102.0;39.0;60.655697833333335;59.723775333333336;452.3;81.84734205542046;1.7352624715586376;99.0;;92.0;11.66511917605954;;-0.030517578125;0.9002685546875;0.0936279296875;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.8;10.8;7.1;7.1;-1.2825895591122136;4.514033818599217;0.926525794244259;10.584999999999999;10.584999999999999;7.6;7.6;point_30%;7.3;7.6;13;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;47.393510968896706
3112.0;38.0;60.655773833333335;59.72389183333333;452.1;83.76613302560153;0.908813248968824;99.0;;92.0;10.581647196106248;;-0.0177001953125;1.1026611328125;0.050048828125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.8;10.8;8.0;6.7;-0.6467285073243682;3.7704655002866567;0.9291104596972533;10.584999999999999;10.584999999999999;7.6;7.6;point_30%;7.3;7.6;13;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;47.393510968896706
3123.0;37.0;60.655848166666665;59.72400516666666;451.6;85.00208455307664;0.7029153350713558;99.0;;92.0;10.329571849580379;;-0.015380859375;1.0869140625;0.0118408203125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;9.8;9.1;8.0;7.0;0.1803078468445562;3.5516432990884477;0.9619441766125476;10.584999999999999;7.3;7.6;7.6;point_30%;7.3;7.6;13;0;0;0;-;0.0;0;0;flat;0.0;0.0;1.6;flat;7;0.01;47.393510968896706
3133.0;34.0;60.6559215;59.7241095;451.6;77.35646726469975;-0.7721108500541893;99.0;;92.0;9.951873557872075;;0.031494140625;1.02294921875;0.0465087890625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.7;9.1;7.1;7.9;0.8368417049304142;4.286753486717716;1.0233648855105724;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;0;0;flat;0.0;42.0;1.6;flat;7;0.01;47.393510968896706
3142.0;34.0;60.65599666666667;59.724203;451.5;79.23780136031066;-3.1560786624891586;99.0;;92.0;9.799754776683018;;0.0428466796875;0.865234375;0.0914306640625;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.4;8.5;7.0;7.9;1.824012242490146;3.249420611681774;1.03204759094365;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;1;0;up;0.0;0.0;1.824012242490146;flat;8;0.01;47.393510968896706
3152.0;35.0;60.656071;59.72429366666667;451.2;89.23232992977384;-0.4331191770943836;99.0;;92.0;9.640449144369596;;0.0074462890625;1.0155029296875;-0.001953125;Груженный движется вперед;32;75131;130;;;;;748.0;21.0;744.0;15.0;752.0;31.0;744.0;25.0;700.0;25.0;748.0;26.0;/home/pi/adviser/route1;[];686;;;8.8;7.2;9.1;7.2;2.3789031208673657;1.855339287898702;0.9537633570255808;7.3;7.3;7.6;7.6;-;7.3;7.6;0;0;0;0;-;0.0;1;0;up;0.0;0.0;2.3789031208673657;up;8;0.01;47.393510968896706
